29.50	4098	62.1F	8.8
29.55	4086	62.1F	8.8
29.60	4074	62.1F	8.8
29.65	4063	62.1F	8.8
29.70	4051	62.1F	8.8
29.75	4042	62.1F	8.8
29.80	4037	62.2F	8.8
29.85	4034	62.2F	8.8
29.90	4029	62.2F	8.8
29.95	4026	62.2F	8.8
30.00	4031	62.2F	8.8
30.05	4045	62.1F	8.8
30.10	4068	62.1F	8.8
30.15	4097	62.1F	8.8
30.20	4122	62.0F	8.8
30.25	4134	62.0F	8.8
30.30	4135	62.0F	8.8
30.35	4124	62.0F	8.8
30.40	4106	62.0F	8.8
30.45	4084	62.0F	8.8
30.50	4060	62.1F	8.8
30.55	4041	62.1F	8.8
30.60	4025	62.1F	8.8
30.65	4011	62.2F	8.8
30.70	3999	62.2F	8.8
30.75	3984	62.2F	8.8
30.80	3972	62.2F	8.8
30.85	3963	62.2F	8.8
30.90	3956	62.2F	8.8
30.95	3952	62.2F	8.8
31.00	3947	62.2F	8.8
31.05	3944	62.2F	8.8
31.10	3940	62.2F	8.8
31.15	3936	62.2F	8.8
31.20	3933	62.2F	8.8
31.25	3931	62.2F	8.8
31.30	3933	62.2F	8.8
31.35	3938	62.2F	8.8
31.40	3945	62.2F	8.8
31.45	3956	62.2F	8.8
31.50	3967	62.2F	8.8
31.55	3978	62.1F	8.8
31.60	3989	62.1F	8.8
31.65	4001	62.1F	8.8
31.70	4008	62.1F	8.8
31.75	4014	62.1F	8.8
31.80	4019	62.1F	8.8
31.85	4017	62.1F	8.8
31.90	4013	62.1F	8.8
31.95	4004	62.1F	8.8
32.00	3992	62.1F	8.8
32.05	3974	62.1F	8.8
32.10	3955	62.2F	8.8
32.15	3938	62.2F	8.8
32.20	3915	62.2F	8.8
32.25	3894	62.2F	8.8
32.30	3874	62.3F	8.8
32.35	3862	62.3F	8.8
32.40	3849	62.3F	8.8
32.45	3839	62.3F	8.8
32.50	3830	62.3F	8.8
32.55	3826	62.3F	8.8
32.60	3820	62.3F	8.8
